dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.584718,3.072643,7.130668,0.962384,-1.981592,0.000000,1.394006
0.020000,6.587874,3.091229,7.149519,0.922752,-1.981592,-0.000000,1.411101
0.020000,6.590603,3.109080,7.167578,0.883121,-1.981592,0.000000,1.426964
0.020000,6.592952,3.126185,7.184844,0.843489,-1.981592,-0.000000,1.441670
0.020000,6.594961,3.142536,7.201318,0.803857,-1.981592,0.000000,1.455292
0.020000,6.596670,3.158123,7.216998,0.764225,-1.981592,0.000000,1.467896
0.020000,6.598112,3.172941,7.231887,0.724593,-1.981592,-0.000000,1.479543
0.020000,6.599321,3.186984,7.245982,0.684961,-1.981592,0.000000,1.490290
0.020000,6.600325,3.200249,7.259285,0.645329,-1.981592,0.000000,1.500188
0.020000,6.601151,3.212732,7.271795,0.605698,-1.981592,0.000000,1.509286
0.020000,6.601822,3.224431,7.283513,0.566066,-1.981592,0.000000,1.517626
0.020000,6.602361,3.235343,7.294438,0.526434,-1.981592,0.000000,1.525248
0.020000,6.602787,3.245465,7.304570,0.486802,-1.981592,-0.000000,1.532185
0.020000,6.603118,3.254799,7.313910,0.447170,-1.981592,0.000000,1.538470
0.020000,6.603370,3.263343,7.322457,0.407538,-1.981592,-0.000000,1.544132
0.020000,6.603557,3.271095,7.330212,0.367907,-1.981592,0.000000,1.549196
0.020000,6.603692,3.278055,7.337173,0.328275,-1.981592,0.000000,1.553683
0.020000,6.603785,3.284224,7.343343,0.288643,-1.981592,-0.000000,1.557614
0.020000,6.603847,3.289600,7.348719,0.249011,-1.981592,0.000000,1.561005
0.020000,6.603885,3.294184,7.353303,0.209379,-1.981592,-0.000000,1.563872
0.020000,6.603907,3.297975,7.357094,0.169747,-1.981592,0.000000,1.566225
0.020000,6.603918,3.300973,7.360093,0.130115,-1.981592,-0.000000,1.568075
0.020000,6.603923,3.303179,7.362299,0.090484,-1.981592,0.000000,1.569430
0.020000,6.603924,3.304593,7.363712,0.050852,-1.981592,-0.000000,1.570296
0.020000,6.603924,3.305257,7.364376,0.015518,-1.766692,10.745021,1.570701
0.020000,6.603924,3.305412,7.364531,0.000000,-0.775896,49.539811,1.570796
0.020000,6.603924,3.305412,7.364531,0.000000,0.000000,38.794790,1.570796
